Account_ID,Customer_Age,Annual_Income_USD,Credit_Score,Offer_Type,Discount_Percent,Credit_Limit_USD,Avg_Monthly_Spend_USD,Campaign_Cost_USD,Profit_Margin_Percent,Campaign_Channel,Region,Customer_Segment,Accepted_Offer,Retained_6_Months,Campaign_Date
ACC1098479,69,36536.07,765,Dining Rewards,19.7,46293.57,3008.27,143.32,33.91,Phone Call,Asia Pacific,Mass Market,1,1,2026-01-08
ACC1098480,47,53931.26,683,Travel Rewards,19.85,15459.81,245.3,41.17,35.19,SMS,North America,HNI,0,0,2025-02-26
ACC1098481,44,107284.34,663,Balance Transfer,20.7,12604.21,3005.41,104.72,38.61,Branch,Europe,HNI,0,1,2024-12-06
ACC1098482,66,114175.21,770,Low Interest,13.67,10598.51,2076.06,53.22,28.76,Branch,Europe,Affluent,0,0,2025-03-09
ACC1098483,32,35366.49,666,Balance Transfer,5.36,30864.22,5045.49,108.07,14.37,Social Media,North America,Affluent,1,1,2026-03-22
ACC1098484,22,132108.21,728,Balance Transfer,23.95,18204.07,2562.67,82.57,6.17,Email,Europe,Mass Market,0,0,2025-07-15
ACC1098485,23,44850.66,723,Balance Transfer,28.02,22697.04,1644.08,23.95,34.16,Email,Middle East,HNI,1,1,2026-02-24
ACC1098486,40,119747.46,686,Premium Lifestyle,5.46,8792.82,557.62,59.52,25.27,Social Media,Europe,Mass Market,0,1,2025-10-09
ACC1098487,67,35867.01,781,Premium Lifestyle,27.21,12813.11,3994.65,86.26,23.72,Email,Asia Pacific,Affluent,1,1,2025-03-27
ACC1098488,57,96472.42,782,Premium Lifestyle,10.28,22063.72,3389.4,46.12,33.11,Phone Call,Middle East,SME,0,1,2025-10-09
ACC1098489,51,116761.38,794,Dining Rewards,28.31,17535.8,2206.9,130.49,10.66,Email,North America,Affluent,1,1,2025-05-09
ACC1098490,22,91611.52,730,Premium Lifestyle,5.37,29688.91,916.44,130.52,7.24,Social Media,Latin America,Affluent,1,1,2025-06-10
ACC1098491,29,57196.95,722,Travel Rewards,29.27,40481.75,6286.76,113.81,37.77,Phone Call,Asia Pacific,SME,0,1,2026-03-07
ACC1098492,42,76444.31,795,Travel Rewards,10.06,34020.78,1864.58,87.15,33.86,Social Media,Middle East,HNI,1,1,2026-03-22
ACC1098493,50,43555.59,649,Low Interest,8.76,8211.76,5531.72,92.28,37.01,Email,North America,HNI,1,1,2024-10-20
ACC1098494,36,101064.98,708,Dining Rewards,15.48,13429.7,6793.84,30.0,31.97,Branch,Latin America,SME,1,1,2024-11-18
ACC1098495,64,91037.78,800,Balance Transfer,23.65,15281.28,1887.71,16.63,29.52,Social Media,North America,HNI,1,0,2026-01-28
ACC1098496,29,132725.94,814,Premium Lifestyle,6.02,9238.59,619.22,53.05,22.39,Social Media,Europe,Affluent,1,0,2025-09-30
ACC1098497,69,62631.98,708,Cashback,15.74,26016.63,5344.99,25.54,38.65,SMS,Middle East,Mass Market,1,1,2024-10-09
ACC1098498,25,20424.33,717,Premium Lifestyle,6.52,1619.84,1655.02,119.19,35.13,Social Media,North America,HNI,1,1,2024-07-13
ACC1098499,39,87711.58,650,Premium Lifestyle,16.95,48474.82,2201.18,42.19,13.56,Social Media,Latin America,Affluent,1,1,2025-09-11
ACC1098500,38,23984.75,716,Cashback,13.53,13886.51,603.74,121.31,15.73,Social Media,Latin America,SME,1,1,2024-08-14
ACC1098501,52,90830.01,780,Travel Rewards,13.32,27142.49,4310.27,65.82,39.39,Branch,North America,Affluent,1,0,2025-01-02
ACC1098502,47,44287.65,725,Balance Transfer,9.38,31964.78,690.48,137.91,38.87,SMS,North America,Affluent,1,1,2024-11-04
ACC1098503,30,119607.43,666,Dining Rewards,20.28,44414.81,4567.32,35.09,20.5,Phone Call,Middle East,Mass Market,0,1,2025-01-24
ACC1098504,39,73889.16,661,Dining Rewards,33.6,18152.83,2432.94,24.68,10.52,SMS,Europe,Affluent,1,1,2025-01-13
ACC1098505,55,78622.67,668,Balance Transfer,33.09,24673.19,651.29,138.71,7.29,Phone Call,Europe,SME,0,1,2025-01-01
ACC1098506,44,121011.35,671,Travel Rewards,11.08,43288.14,5490.17,45.07,15.41,Branch,North America,Mass Market,1,1,2024-11-09
ACC1098507,66,81150.92,772,Low Interest,12.88,41345.68,3221.47,24.21,32.21,Branch,Europe,HNI,1,1,2024-12-13
ACC1098508,23,56120.43,554,Cashback,30.19,6785.09,2810.5,22.24,21.38,Social Media,Asia Pacific,SME,1,1,2025-11-14
ACC1098509,45,69551.73,721,Balance Transfer,15.88,16355.99,3149.14,12.85,27.09,Phone Call,Europe,Affluent,1,1,2025-02-25
ACC1098510,21,85249.38,611,Dining Rewards,16.66,17161.03,3940.27,129.4,28.19,Email,Latin America,Affluent,0,1,2025-07-15
ACC1098511,62,99049.27,664,Travel Rewards,34.43,45998.71,3644.64,79.08,38.33,Phone Call,Latin America,SME,1,1,2025-10-08
ACC1098512,29,78005.93,685,Balance Transfer,14.6,19648.03,1038.02,49.05,31.84,SMS,Europe,HNI,0,0,2024-10-07
ACC1098513,25,84636.03,750,Premium Lifestyle,22.48,24695.47,2571.86,76.3,13.24,Email,Latin America,Student,1,1,2025-01-30
ACC1098514,24,127380.59,584,Low Interest,6.92,37617.02,4402.04,86.27,39.84,Branch,Middle East,SME,0,1,2025-01-22
ACC1098515,26,101054.43,813,Dining Rewards,5.06,3131.23,2635.56,59.43,31.36,SMS,Middle East,SME,1,1,2024-10-27
ACC1098516,37,88118.63,812,Low Interest,20.41,19423.24,4970.08,59.66,31.73,Branch,Latin America,SME,1,1,2024-11-11
ACC1098517,51,15000.0,715,Balance Transfer,8.22,20221.88,2613.46,140.92,16.56,Social Media,Latin America,SME,0,1,2026-01-07
ACC1098518,65,34641.39,739,Low Interest,14.57,47314.06,1855.93,127.05,27.19,SMS,Asia Pacific,SME,1,1,2025-02-22
ACC1098519,47,69188.73,694,Travel Rewards,30.37,2703.04,2263.86,108.7,27.55,Branch,Asia Pacific,Affluent,0,0,2025-05-31
ACC1098520,40,60556.2,656,Cashback,22.3,14661.53,2453.69,127.72,10.94,Social Media,Europe,Student,1,1,2025-11-23
ACC1098521,53,50917.02,706,Dining Rewards,31.51,34529.0,4094.65,69.14,24.08,Phone Call,North America,SME,1,0,2024-06-23
ACC1098522,48,84216.05,581,Premium Lifestyle,13.98,13578.95,3370.0,81.11,18.36,Branch,Middle East,Mass Market,1,1,2025-01-13
ACC1098523,69,15000.0,741,Low Interest,26.06,12754.85,170.36,56.31,22.84,Social Media,Middle East,Mass Market,1,1,2025-06-17
ACC1098524,57,70076.04,766,Cashback,31.27,18472.25,2513.52,114.58,36.67,Email,Middle East,Student,1,1,2025-12-24
ACC1098525,56,56110.8,759,Dining Rewards,25.04,27994.34,5340.15,91.17,21.58,SMS,Europe,Student,1,1,2024-11-27
ACC1098526,50,90739.85,661,Balance Transfer,14.26,20192.18,2087.44,114.42,32.31,Social Media,Asia Pacific,Student,0,0,2026-04-05
ACC1098527,31,38117.54,632,Dining Rewards,17.37,6169.09,3938.72,92.48,23.25,Phone Call,North America,Affluent,1,1,2026-02-23
ACC1098528,67,122449.98,614,Travel Rewards,10.4,37027.13,6900.76,80.2,25.39,SMS,Europe,Mass Market,0,1,2024-06-19
ACC1098529,23,36024.3,771,Dining Rewards,16.85,39173.76,5092.86,129.46,35.24,SMS,Asia Pacific,Mass Market,1,1,2026-03-06
ACC1098530,51,90091.55,726,Balance Transfer,16.69,30812.08,3954.89,12.18,29.84,Social Media,North America,Student,1,1,2024-11-02
ACC1098531,55,32489.42,762,Premium Lifestyle,8.0,31097.64,6053.99,117.36,34.08,Email,Asia Pacific,Student,1,1,2025-08-27
ACC1098532,33,69732.59,671,Low Interest,28.5,43894.99,2043.78,126.35,39.16,SMS,Latin America,Student,1,1,2026-04-02
ACC1098533,48,84987.72,834,Balance Transfer,25.76,29680.65,755.08,103.0,7.46,Email,Europe,SME,1,1,2026-02-08
ACC1098534,22,48209.17,662,Cashback,6.1,3153.88,4758.71,123.38,34.79,Email,Europe,Mass Market,1,1,2025-09-10
ACC1098535,41,54568.33,673,Dining Rewards,9.92,46761.35,5741.94,38.8,38.08,SMS,Middle East,SME,1,1,2024-10-26
ACC1098536,27,37862.11,699,Low Interest,12.9,9223.21,837.46,29.27,29.32,Social Media,Asia Pacific,Student,1,1,2025-03-10
ACC1098537,37,125731.9,631,Balance Transfer,28.97,10891.42,2233.93,11.35,20.43,Email,Latin America,HNI,0,0,2025-09-07
ACC1098538,61,83893.98,601,Premium Lifestyle,5.74,48161.33,4786.81,19.79,9.42,Phone Call,Asia Pacific,SME,0,1,2026-02-09
ACC1098539,31,47272.68,741,Balance Transfer,25.18,14292.8,5080.6,74.51,38.63,Phone Call,Latin America,Affluent,1,1,2024-12-26
ACC1098540,56,34887.54,694,Balance Transfer,7.78,20354.89,4107.84,101.28,17.28,Branch,Middle East,Affluent,1,1,2026-04-18
ACC1098541,27,105614.44,719,Dining Rewards,16.17,46834.34,4834.32,39.39,21.18,Social Media,Latin America,SME,1,1,2025-11-18
ACC1098542,54,106786.06,651,Low Interest,29.3,17996.9,5488.26,82.26,15.17,Phone Call,Latin America,Student,1,1,2025-09-25
ACC1098543,45,33474.4,688,Premium Lifestyle,26.24,20673.29,4965.73,80.63,27.09,SMS,Latin America,Student,1,1,2026-05-07
ACC1098544,30,70747.73,728,Cashback,6.98,11431.71,2868.25,99.53,38.51,Branch,Latin America,HNI,1,0,2025-02-03
ACC1098545,52,87874.38,707,Travel Rewards,5.08,10135.78,1263.75,60.83,31.48,Phone Call,Latin America,Student,1,1,2024-12-28
ACC1098546,65,90800.98,688,Travel Rewards,6.13,25637.7,1913.33,135.81,37.77,SMS,Asia Pacific,SME,1,1,2024-11-19
ACC1098547,32,104272.41,783,Cashback,9.48,38076.46,6318.97,143.45,6.66,SMS,Asia Pacific,Student,1,0,2025-01-24
ACC1098548,23,76276.33,784,Low Interest,5.63,30913.21,156.86,79.16,29.89,Branch,Latin America,HNI,0,1,2024-06-16
ACC1098549,65,153656.51,706,Dining Rewards,24.43,30699.61,4543.96,118.38,11.65,Phone Call,Europe,Mass Market,1,1,2024-09-25
ACC1098550,66,62523.64,714,Travel Rewards,12.1,16092.52,1827.82,52.47,25.9,Email,North America,SME,1,1,2024-07-01
ACC1098551,24,61881.46,713,Low Interest,20.0,31046.03,1707.07,19.83,11.56,Branch,North America,HNI,1,1,2026-02-26
ACC1098552,55,64149.67,753,Low Interest,20.01,45417.61,5164.7,43.01,22.4,SMS,Asia Pacific,HNI,1,1,2024-10-07
ACC1098553,53,84569.38,713,Travel Rewards,27.75,28230.11,958.74,137.12,19.53,Phone Call,Asia Pacific,Affluent,0,1,2026-02-17
ACC1098554,43,109661.05,655,Dining Rewards,15.56,5191.27,5695.29,38.3,19.86,Phone Call,Europe,Mass Market,1,1,2025-08-10
ACC1098555,24,73952.81,666,Travel Rewards,22.35,47918.5,446.01,63.0,25.69,Phone Call,North America,SME,1,1,2024-12-10
ACC1098556,22,62641.23,724,Balance Transfer,22.91,13991.98,2306.12,43.1,27.63,Social Media,Middle East,Student,1,1,2025-07-25
ACC1098557,64,77839.8,792,Low Interest,21.52,17491.08,2360.42,149.28,38.6,Branch,North America,SME,1,1,2026-05-04
ACC1098558,30,69730.73,710,Premium Lifestyle,23.72,20933.51,1975.73,56.82,5.68,Branch,North America,Affluent,1,1,2025-08-21
ACC1098559,66,71977.67,610,Dining Rewards,8.62,24974.73,5931.62,83.69,22.89,Social Media,Middle East,HNI,1,0,2025-04-15
ACC1098560,57,107676.16,784,Cashback,22.05,16373.17,3631.92,85.61,30.74,Phone Call,Asia Pacific,HNI,1,1,2025-08-31
ACC1098561,45,48338.84,696,Cashback,29.49,13665.17,3944.23,127.35,24.08,Branch,Asia Pacific,Affluent,1,1,2024-06-20
ACC1098562,48,71030.36,724,Dining Rewards,28.28,19716.9,1101.35,42.59,28.89,Email,Middle East,Mass Market,1,1,2024-11-23
ACC1098563,56,93681.17,841,Dining Rewards,29.96,32546.24,4523.43,60.78,11.15,Email,North America,SME,1,1,2024-12-28
ACC1098564,22,125481.2,685,Travel Rewards,25.05,14864.02,4408.82,100.58,26.04,Email,Asia Pacific,HNI,1,1,2024-11-28
ACC1098565,67,93993.61,616,Travel Rewards,31.82,15181.85,4343.72,40.65,30.37,Social Media,Asia Pacific,Mass Market,1,1,2024-06-21
ACC1098566,53,82393.22,733,Premium Lifestyle,19.14,24673.15,5740.89,84.9,18.23,Social Media,Asia Pacific,SME,0,0,2026-02-08
ACC1098567,58,72964.12,745,Premium Lifestyle,16.28,10870.04,6514.11,134.46,5.79,SMS,Latin America,HNI,0,0,2024-08-29
ACC1098568,45,75627.51,673,Balance Transfer,24.35,23328.07,1158.87,141.47,28.36,Social Media,Asia Pacific,Affluent,0,1,2025-01-12
ACC1098569,25,35070.45,711,Dining Rewards,12.82,49784.97,2657.64,21.2,19.64,Email,North America,Student,1,1,2026-02-01
ACC1098570,45,58215.76,688,Low Interest,17.75,29663.82,6316.5,83.92,15.96,SMS,Asia Pacific,HNI,1,1,2024-12-14
ACC1098571,30,67539.76,613,Cashback,24.73,6935.23,6890.23,126.24,22.94,Social Media,North America,Mass Market,0,0,2026-02-15
ACC1098572,26,70673.23,811,Balance Transfer,15.54,22439.34,6487.99,51.48,26.84,Email,Middle East,HNI,1,1,2025-03-07
ACC1098573,50,81530.18,694,Cashback,30.63,29777.01,6750.44,54.99,8.25,Phone Call,Middle East,Affluent,1,1,2024-07-28
ACC1098574,30,15000.0,711,Balance Transfer,11.59,46192.17,4733.9,82.78,29.77,Branch,Middle East,HNI,1,1,2025-02-18
ACC1098575,61,82960.89,667,Travel Rewards,16.05,15362.68,658.28,24.07,33.4,SMS,Asia Pacific,HNI,1,1,2026-02-25
ACC1098576,35,113460.42,657,Cashback,24.54,44859.85,3131.67,40.91,6.58,Branch,North America,Affluent,1,1,2026-02-15
ACC1098577,30,104627.39,718,Dining Rewards,6.49,20361.74,4680.16,41.77,13.52,SMS,Middle East,Mass Market,1,1,2024-06-05
ACC1098578,57,98690.9,749,Low Interest,33.58,39311.2,6869.8,64.77,13.23,Email,Latin America,SME,1,1,2024-06-27
ACC1098579,26,87077.7,724,Travel Rewards,6.38,8834.24,6861.63,69.24,20.72,Email,Asia Pacific,Mass Market,1,0,2025-01-27
ACC1098580,35,82288.14,771,Travel Rewards,9.96,15396.6,1044.81,16.96,9.36,Branch,Middle East,HNI,1,1,2026-04-24
ACC1098581,26,38048.44,601,Low Interest,19.53,19345.61,3397.91,29.96,23.32,Social Media,Europe,SME,0,0,2024-06-10
ACC1098582,43,21464.77,678,Dining Rewards,34.7,27706.86,2531.34,141.36,8.12,SMS,Latin America,SME,1,0,2024-08-18
ACC1098583,21,98499.81,613,Premium Lifestyle,10.98,23521.79,5176.04,106.14,17.9,Social Media,Middle East,SME,1,1,2026-01-25
ACC1098584,55,39386.9,672,Premium Lifestyle,16.74,22361.73,6097.47,77.44,13.39,Phone Call,Asia Pacific,SME,1,1,2025-07-08
ACC1098585,23,94306.58,731,Balance Transfer,28.02,26557.41,5713.26,113.81,24.49,SMS,Europe,HNI,1,1,2025-12-05
ACC1098586,67,59476.98,779,Low Interest,12.22,24134.14,3214.46,52.8,14.11,Email,Latin America,SME,0,0,2025-06-20
ACC1098587,25,53372.89,696,Low Interest,25.44,29763.09,1224.43,104.13,8.67,SMS,Europe,Affluent,0,1,2026-01-09
ACC1098588,21,92075.51,606,Low Interest,17.37,14899.63,5348.17,107.36,37.37,Branch,North America,Affluent,1,1,2025-01-10
ACC1098589,44,55828.41,758,Low Interest,7.65,31821.45,664.62,92.58,38.14,Phone Call,Asia Pacific,Student,1,1,2025-10-23
ACC1098590,57,88539.27,708,Dining Rewards,19.37,31304.03,1270.85,77.81,8.25,Phone Call,North America,Affluent,1,1,2025-06-03
ACC1098591,48,58170.07,737,Travel Rewards,11.68,38027.35,3345.67,50.8,33.69,SMS,Latin America,SME,1,1,2026-05-14
ACC1098592,23,80241.26,638,Balance Transfer,33.35,31117.4,3199.42,142.55,14.66,Branch,Latin America,Mass Market,1,1,2024-10-28
ACC1098593,51,104108.4,644,Premium Lifestyle,25.48,39487.24,2535.68,49.36,7.12,Phone Call,Asia Pacific,SME,1,1,2025-05-05
ACC1098594,42,49246.88,632,Dining Rewards,31.26,32839.99,570.74,69.23,6.03,Email,Middle East,HNI,0,1,2025-01-31
ACC1098595,64,99859.95,677,Dining Rewards,18.3,49730.18,4385.22,48.42,7.48,Phone Call,North America,Student,1,1,2024-05-21
ACC1098596,44,17470.93,642,Premium Lifestyle,26.89,29733.48,5064.16,139.88,22.05,Phone Call,Latin America,SME,1,1,2025-07-30
ACC1098597,44,56494.07,715,Cashback,26.13,39637.02,4775.78,147.4,10.01,Phone Call,North America,SME,1,1,2026-04-08
ACC1098598,55,130113.98,748,Dining Rewards,31.49,29132.66,2946.15,70.42,35.52,Branch,North America,SME,1,1,2025-06-06
ACC1098599,50,24845.21,605,Travel Rewards,22.83,29983.23,5767.45,69.88,18.48,Phone Call,Latin America,HNI,1,1,2024-06-23
ACC1098600,35,61570.03,702,Premium Lifestyle,19.93,45957.82,5452.24,144.3,7.15,Branch,Asia Pacific,Affluent,1,0,2025-09-02
ACC1098601,61,161696.18,783,Dining Rewards,27.85,24819.45,461.12,49.8,28.86,Email,North America,Affluent,1,1,2024-06-01
ACC1098602,51,57238.83,724,Cashback,27.81,30838.11,740.73,15.0,23.86,Email,Europe,SME,1,1,2025-04-01
ACC1098603,63,71556.26,551,Low Interest,27.26,35337.18,3835.84,94.83,30.64,Branch,Middle East,Student,1,1,2024-09-25
ACC1098604,56,67082.14,766,Dining Rewards,12.44,47014.82,272.48,27.28,22.81,Branch,Asia Pacific,Affluent,1,1,2026-03-03
ACC1098605,35,45928.21,622,Balance Transfer,5.81,34145.93,3317.31,39.68,32.58,Email,North America,Student,1,1,2025-03-25
ACC1098606,28,28783.16,696,Balance Transfer,19.05,20386.9,6422.33,101.27,6.02,Social Media,Asia Pacific,Student,1,1,2025-03-30
ACC1098607,37,69617.54,728,Balance Transfer,26.03,2914.07,6448.35,52.8,18.39,Social Media,Europe,SME,1,0,2025-10-28
ACC1098608,33,47401.72,635,Premium Lifestyle,11.39,12351.06,164.22,113.53,26.77,Branch,Middle East,Student,0,0,2026-02-27
ACC1098609,31,120124.24,608,Cashback,15.81,28652.55,6289.53,34.31,34.41,Phone Call,Latin America,Affluent,1,1,2026-04-10
ACC1098610,57,39921.92,704,Low Interest,6.1,47696.5,5768.64,71.25,11.51,Email,Asia Pacific,Student,1,1,2024-05-25
ACC1098611,43,127071.07,700,Cashback,5.09,17280.97,2248.76,96.9,9.1,Email,Latin America,SME,0,0,2025-12-14
ACC1098612,49,62584.19,553,Travel Rewards,6.41,48835.46,6050.64,43.92,9.95,Branch,Latin America,Student,1,1,2026-04-09
ACC1098613,25,85509.22,747,Cashback,9.83,8382.51,5292.93,80.72,18.06,SMS,North America,Affluent,1,1,2025-03-31
ACC1098614,25,102649.19,717,Travel Rewards,17.33,48504.25,5891.91,20.4,23.1,Phone Call,Asia Pacific,Student,1,1,2024-08-18
ACC1098615,68,92138.53,797,Travel Rewards,7.92,8157.37,5973.71,81.46,19.15,SMS,Europe,Mass Market,1,1,2024-12-20
ACC1098616,35,70615.53,691,Low Interest,12.36,48562.9,2732.44,70.36,16.5,Phone Call,Europe,Affluent,0,1,2025-12-15
ACC1098617,43,62019.52,703,Cashback,23.86,7473.35,6531.56,30.76,17.51,Branch,Europe,Affluent,1,1,2024-11-27
ACC1098618,39,124892.05,733,Travel Rewards,13.92,9144.82,6714.27,75.5,5.77,Social Media,North America,Student,1,1,2025-04-16
ACC1098619,60,94230.13,665,Dining Rewards,18.24,26854.91,2613.64,58.31,29.49,Branch,Europe,Student,1,1,2025-09-18
ACC1098620,42,77425.62,777,Premium Lifestyle,33.26,17426.45,206.24,126.44,28.68,Phone Call,Middle East,HNI,0,0,2024-11-15
ACC1098621,58,56178.22,644,Dining Rewards,32.92,37590.57,6867.26,38.22,39.77,Branch,Latin America,SME,1,1,2024-10-23
ACC1098622,43,109541.21,664,Dining Rewards,21.87,37235.98,3360.64,30.16,9.77,Social Media,Europe,Mass Market,1,1,2024-06-17
ACC1098623,32,77722.52,718,Travel Rewards,23.27,3619.74,2833.27,71.0,15.26,Branch,Middle East,Affluent,1,1,2024-09-27
ACC1098624,53,85724.47,737,Premium Lifestyle,29.11,4735.01,6116.98,117.21,10.03,Phone Call,Latin America,Mass Market,1,1,2025-02-11
ACC1098625,25,107707.21,647,Dining Rewards,29.3,25718.78,4604.77,69.43,33.46,Phone Call,Europe,Affluent,1,1,2026-01-04
ACC1098626,21,31713.8,746,Balance Transfer,14.97,33038.12,809.64,81.14,9.49,SMS,Asia Pacific,Student,1,1,2025-04-12
ACC1098627,23,96651.59,710,Low Interest,24.41,46826.39,1591.41,44.11,33.68,Email,Latin America,Mass Market,1,1,2025-04-13
ACC1098628,45,55637.07,773,Low Interest,24.81,17848.84,1392.74,121.59,10.02,Email,North America,SME,1,1,2026-03-30
ACC1098629,67,32293.32,691,Balance Transfer,25.47,49414.97,4177.3,146.81,38.34,Phone Call,Asia Pacific,HNI,0,1,2025-06-02
ACC1098630,24,74216.65,653,Low Interest,30.63,3925.35,3722.46,55.73,23.01,SMS,Asia Pacific,Mass Market,1,1,2025-08-19
ACC1098631,34,75108.64,614,Travel Rewards,26.7,38691.14,1974.7,128.46,13.06,Email,Latin America,SME,0,1,2026-02-16
ACC1098632,32,60581.83,737,Dining Rewards,32.61,41145.57,1429.95,43.98,22.65,Email,Latin America,SME,1,1,2025-11-15
ACC1098633,44,82077.31,596,Travel Rewards,19.34,40132.4,5449.91,103.45,12.01,Phone Call,Middle East,Affluent,1,1,2025-11-08
ACC1098634,23,77358.45,741,Cashback,23.15,25989.02,4625.64,26.41,18.86,Branch,North America,Affluent,1,1,2025-06-24
ACC1098635,68,113239.6,727,Balance Transfer,23.64,4033.94,791.71,111.42,33.55,Phone Call,Middle East,HNI,0,0,2024-08-22
ACC1098636,58,90637.3,744,Balance Transfer,33.66,22873.82,6194.81,51.53,8.11,Phone Call,Europe,HNI,1,1,2024-06-08
ACC1098637,45,70985.96,607,Premium Lifestyle,29.89,23802.89,5839.18,135.2,38.01,Social Media,Latin America,SME,1,1,2026-03-10
ACC1098638,39,95919.73,661,Travel Rewards,12.04,3697.48,4900.59,58.99,21.39,Branch,Europe,Affluent,1,0,2025-12-09
ACC1098639,46,117120.57,545,Travel Rewards,16.86,21168.77,3354.45,100.19,13.51,Social Media,Middle East,Affluent,1,1,2024-06-03
ACC1098640,40,41684.77,645,Balance Transfer,15.11,1702.05,383.2,51.15,25.84,Social Media,Middle East,Student,0,1,2025-04-19
ACC1098641,34,66938.82,721,Dining Rewards,17.52,35811.33,6222.22,24.49,24.21,SMS,Latin America,Mass Market,1,0,2025-04-21
ACC1098642,37,15000.0,730,Premium Lifestyle,11.68,33469.39,3550.38,124.41,24.79,SMS,Middle East,Student,1,1,2025-02-15
ACC1098643,46,80331.16,678,Travel Rewards,7.86,16455.97,2277.09,80.54,32.43,Branch,North America,Student,0,0,2025-04-09
ACC1098644,39,15000.0,652,Travel Rewards,18.7,25947.7,1514.73,49.28,15.01,SMS,Latin America,SME,0,1,2024-07-23
ACC1098645,26,86596.59,824,Balance Transfer,11.85,6778.82,1384.23,107.17,33.4,Email,Asia Pacific,SME,1,1,2026-05-14
ACC1098646,56,22011.97,726,Cashback,20.17,20689.91,537.12,126.53,23.6,Email,Europe,HNI,1,1,2025-01-08
ACC1098647,34,80885.08,607,Travel Rewards,33.51,21813.18,4641.31,20.03,19.76,Email,North America,Affluent,1,1,2025-12-13
ACC1098648,40,45054.17,671,Travel Rewards,15.95,26240.15,3116.23,86.27,30.91,Phone Call,Middle East,Student,1,1,2024-08-29
ACC1098649,29,112118.52,636,Travel Rewards,7.25,33113.89,4047.66,110.48,5.87,Phone Call,North America,HNI,1,0,2025-09-08
ACC1098650,41,71495.82,740,Premium Lifestyle,9.76,29218.63,6660.74,111.83,11.33,Social Media,Middle East,HNI,1,1,2024-09-02
ACC1098651,27,56615.78,724,Dining Rewards,18.56,24203.21,364.0,24.91,36.48,Branch,Europe,Mass Market,0,1,2025-08-06
ACC1098652,69,38221.44,708,Dining Rewards,16.78,34555.5,5390.48,39.29,7.65,Social Media,North America,Student,0,0,2025-02-06
ACC1098653,68,79515.89,791,Travel Rewards,34.21,8516.01,6163.39,100.23,37.98,Email,Middle East,HNI,1,1,2025-12-19
ACC1098654,22,161319.18,641,Premium Lifestyle,6.55,13933.43,1454.78,113.43,7.49,Social Media,Middle East,SME,0,0,2026-02-07
ACC1098655,41,79425.96,796,Cashback,17.95,22963.78,912.15,128.23,7.38,Social Media,North America,Affluent,0,1,2025-02-05
ACC1098656,54,70086.62,657,Premium Lifestyle,32.84,21118.56,4492.39,139.57,6.78,SMS,Asia Pacific,Affluent,1,1,2026-01-16
ACC1098657,38,66665.72,773,Premium Lifestyle,32.51,26287.82,4048.03,109.01,18.55,Email,Europe,HNI,1,1,2026-02-18
ACC1098658,23,95788.41,788,Dining Rewards,9.26,49164.78,4121.35,58.38,27.17,Social Media,North America,Affluent,1,1,2025-01-31
ACC1098659,48,150892.37,696,Low Interest,34.35,45660.5,1643.8,22.99,12.35,Email,Middle East,Mass Market,1,1,2024-05-30
ACC1098660,66,126367.9,620,Premium Lifestyle,14.5,23935.89,4845.58,145.04,13.24,Phone Call,Latin America,Mass Market,1,0,2026-03-23
ACC1098661,44,69168.43,728,Travel Rewards,5.41,31393.61,4701.39,29.73,35.67,SMS,Latin America,HNI,1,0,2025-09-05
